-9.76922	-3.4569	
-1.01193	-2.78235	
-9.19567	1.58425	
-11.104	4.98523	
-8.98017	-6.13553	
-11.1051	-7.26226	
-8.48682	-3.48741	
-4.71135	-7.77276	
-8.40451	-8.05041	
-10.1587	-7.16496	
-2.29808	-0.124282	
-2.30448	-1.03771	
-11.3691	-3.58878	
-2.96654	3.78019	
-9.77314	-5.28432	
-9.66203	3.88323	
-2.36163	2.82166	
-9.36047	5.00096	
-10.0652	-4.39493	
-2.25432	1.02702	
-5.64052	-1.00729	
-4.71646	1.43571	
-1.27601	1.26159	
-5.60267	0.33527	
-5.77309	-0.0647282	
-7.55931	-2.75335	
-6.74048	-3.98796	
-2.25624	-0.613126	
-5.45355	0.523276	
-5.36805	-0.562281	
-5.80876	1.47649	
-6.00306	1.02314	
-1.51959	-0.274239	
-4.83641	-3.04747	
-6.00038	1.99363	
-2.24909	-1.82115	
-6.47332	1.86872	
-4.54749	-0.0407014	
-6.06147	1.0658	
-3.08347	-0.572705	
-6.46302	0.841452	
-6.48326	2.26815	
-2.16956	1.88477	
-4.82545	1.95133	
-6.71503	1.47308	
-3.05042	2.809	
-3.83131	-0.239245	
-1.57513	1.80617	
-5.38829	1.59658	
-4.42027	0.732161	
-6.52428	3.47271	
-8.50199	0.905287	
-7.70346	-3.23283	
-7.744	4.10075	
-6.36105	4.16763	
-3.83101	-2.77787	
-7.09311	-1.53429	
-5.31978	-4.10119	
-9.8466	1.58735	
-7.78762	-3.99072	
-7.31026	-0.991852	
-7.59084	-2.33915	
-9.35005	-2.12078	
-6.94935	-1.19115	
-5.30916	-0.97948	
-5.15856	-1.96516	
-6.94935	-1.19115	
-8.04278	-0.510131	
-6.94935	-1.19115	
-5.49788	-0.85771	
-6.21796	1.37203	
-6.21796	1.37203	
-6.21796	1.37203	
-6.30989	1.23027	
-3.52095	0.663729	
-6.21796	1.37203	
-7.36872	1.95141	
-7.27209	1.73079	
-7.58349	0.114331	
-7.36872	1.95141	
-3.99488	1.04634	
-6.4388	-0.654836	
-7.33696	5.02901	
-4.95022	1.98227	
-6.8631	4.21245	
-5.35372	-1.80427	
-4.67642	0.103999	
-6.65083	-5.69634	
-6.80469	5.57613	
-4.61662	-3.45957	
-4.88287	-2.98059	
-6.59259	-1.56084	
-4.37445	1.2477	
-5.48481	2.55601	
-7.84336	-1.28534	
-4.16929	1.7655	
-6.89367	-1.64561	
-7.24188	0.332956	
-4.893	0.365115	
-6.59259	-1.56084	
-5.65457	-2.72389	
-7.94966	-0.224719	
-7.13884	0.474059	
-6.53226	-0.684582	
-6.76192	-0.716558	
-5.5302	-4.02361	
-5.77934	-1.04317	
-7.19425	-1.80228	
-0.949069	0.399604	
-7.13884	0.474059	
-9.37083	0.318036	
-6.04097	-2.05216	
-5.98013	-3.73427	
-6.9517	0.119968	
-5.31927	-3.38388	
-9.69224	3.2809	
-3.72956	-1.54607	
-4.55976	-0.725745	
-7.4426	0.270026	
-7.00958	-3.4752	
-6.35971	0.595805	
-4.53059	-0.20435	
-3.91403	-1.89199	
-5.33439	-6.26951	
-6.68633	-0.0722252	
-6.14065	-1.19656	
-4.63045	-0.851145	
-3.91403	-1.89199	
-4.45076	0.0631987	
-4.53876	-0.507831	
-6.45306	2.41972	
-7.46625	1.84003	
-6.988	1.22368	
-6.79929	1.44172	
-3.0461	0.488523	
-5.16148	1.54487	
-7.68683	1.92614	
-3.32439	-2.16946	
-7.45961	2.06399	
-3.46706	-2.18583	
-7.77374	-1.47414	
-4.88781	-0.833422	
-7.22832	2.88639	
-7.44886	-1.96747	
-4.53722	0.158749	
-4.2888	0.0434384	
-3.23093	-0.0575835	
-6.66713	0.936612	
-1.7591	-3.95101	
-3.74989	0.680151	
-4.81316	-3.64195	
-5.09652	-4.23384	
-5.14667	-0.0900357	
-4.47325	0.387698	
-5.55688	-0.954881	
-4.51266	1.57086	
-3.13987	1.25397	
-4.1967	-3.32986	
-3.01678	1.77659	
-2.77832	-0.491701	
-2.47258	-1.07289	
-8.0095	2.12401	
-4.35534	2.87504	
-8.58113	1.33473	
-7.86702	0.586043	
-9.52779	3.60302	
-7.08574	2.54101	
-2.10839	1.56326	
-1.77763	-0.748097	
-7.08574	2.54101	
-4.17362	-2.87298	
-6.55749	-3.10457	
-3.52767	-3.48589	
-4.33007	-1.24783	
-4.5852	-1.96893	
-4.49763	-2.50454	
-4.11838	-1.25915	
-4.49763	-2.50454	
-4.0565	-2.02196	
-4.7712	-1.08666	
-4.12365	-4.00644	
-5.80876	1.47649	
-6.68633	-0.0722252	
-6.76097	-0.0446384	
-6.50281	1.05045	
-5.80876	1.47649	
-5.34309	0.681311	
-8.47411	1.76979	
-7.61863	3.40454	
-5.64906	-0.210778	
-6.06698	0.0579777	
-5.69387	-0.68263	
-4.32217	1.03548	
-3.14993	2.90167	
-6.96683	-0.418138	
-3.7168	0.220996	
-6.28524	0.335096	
-6.06698	0.0579777	
-2.03469	-0.794661	
-5.69387	-0.68263	
-7.67131	1.26178	
-5.84577	0.162262	
-7.67131	1.26178	
-4.37859	0.943187	
-7.40168	1.50942	
-7.40168	1.50942	
-5.00923	0.556086	
-7.67131	1.26178	
-5.35351	-0.51668	
-5.84577	0.162262	
-4.35029	-0.868781	
-8.95952	1.93169	
-4.35029	-0.868781	
-4.71154	1.24329	
-8.90032	0.436916	
-6.02399	3.13707	
-3.64223	3.01924	
-3.80832	3.29713	
-6.31352	-0.944672	
-3.50664	-0.602825	
-5.78733	2.92562	
-5.17694	3.42259	
-4.84172	2.38102	
-1.03157	0.0529408	
-3.05901	1.17066	
-3.20227	1.25291	
-1.08774	2.92325	
-4.29296	2.23254	
-3.8379	1.51399	
-1.66979	1.39349	
-9.48626	2.99838	
-7.61207	4.15943	
