-7.35844	-4.03036	
-10.8436	16.7772	
-11.4501	-10.3638	
-9.1034	-5.77413	
-12.4402	-7.26394	
-7.444	-8.61319	
-13.3171	-9.87277	
-9.81479	-4.20479	
-22.0027	-0.521089	
-9.70956	15.1757	
-10.3552	-9.51	
-7.52134	18.6875	
-6.44315	-5.61756	
-8.61904	-6.57815	
-14.4126	-5.67675	
-7.03297	12.7906	
-8.89362	-6.58358	
-11.322	-5.66905	
-14.3999	18.7385	
-8.69373	-5.56665	
-11.306	-7.82994	
-3.992	-1.90827	
-12.2083	17.2456	
-19.1765	9.79459	
-7.0707	-3.69421	
-15.8994	16.3405	
-7.0707	-3.69421	
-6.09043	-9.12899	
-1.42151	-4.64828	
-8.58066	21.0649	
-6.55531	-8.06425	
-9.62448	-6.71645	
-2.72559	-11.2726	
-6.39547	2.288	
-4.12432	-9.97641	
-5.01339	2.53097	
-4.31308	9.84373	
-13.2262	-7.24653	
-10.3552	-9.51	
-7.40824	2.29525	
-12.2846	-6.70858	
-0.415653	-10.1513	
0.0752815	-1.18318	
-21.4205	8.77789	
-5.71531	-2.39176	
-23.8264	5.5847	
-8.88372	-0.447187	
-6.54873	-7.45296	
-6.99493	-6.53102	
9.61855	8.95919	
-19.0338	0.622758	
-8.27324	-11.9875	
-5.14044	-12.7056	
-9.09441	0.596028	
-15.1287	-6.28465	
-19.688	-3.51708	
-5.35271	-9.40303	
-6.25418	-8.50339	
-7.33547	-9.3586	
-5.67421	20.1664	
-5.14359	2.6844	
2.74353	-8.07124	
-5.17592	12.4024	
-22.427	4.76695	
-9.09441	0.596028	
-15.4028	17.5313	
-11.7448	-4.86229	
-23.1701	2.28457	
-9.55714	15.807	
-1.51824	-10.3222	
-6.79663	-3.86655	
-7.03753	-5.99023	
-5.9336	2.06383	
-4.42305	-1.64255	
-13.2078	-7.96185	
-6.99493	-6.53102	
-9.52219	-1.70113	
-13.6035	18.2665	
-8.61508	1.42382	
-17.6118	-6.8923	
-9.30888	-10.3408	
-9.34262	-11.251	
-10.8662	-8.90489	
-5.76945	-7.18949	
-10.3923	21.0039	
-8.91689	2.71382	
-14.1571	-6.25932	
-6.88169	0.425207	
-22.3069	9.62317	
-12.4114	19.7248	
-15.2537	-4.99822	
3.58245	-4.85822	
-8.1452	14.4874	
-10.5494	-2.91923	
-11.9558	7.43722	
-13.828	-4.88836	
-10.2333	-4.07253	
6.87753	-6.44178	
-7.0151	0.0770294	
-4.17844	9.42902	
5.29161	-6.95043	
-17.9607	14.4646	
6.22564	-5.07292	
-7.24759	5.13488	
3.94841	-7.78288	
-4.64612	9.84721	
-4.22759	8.61586	
-0.0961392	-6.68484	
-0.762364	-1.86149	
0.140724	-5.88758	
