1.35017	2.18244	4.27824	
-4.83009	-0.70547	-2.34622	
3.24598	1.04628	1.38823	
7.00762	0.102537	-1.46424	
-4.49859	4.15831	2.35467	
-4.85132	6.17407	3.59432	
4.11622	0.74129	0.228073	
-4.65926	4.49114	-3.95493	
-3.45177	6.52563	-3.45867	
3.93083	5.71294	-4.00171	
-2.67242	-0.776315	2.28754	
-3.30305	-0.853981	1.35568	
0.750266	6.12892	-0.897063	
-0.901399	-4.71404	0.536274	
1.10933	5.39226	-2.89429	
2.63369	1.07858	-4.55946	
-1.17725	-4.09966	-1.65226	
-2.1037	1.03024	5.56497	
-1.83917	5.45555	-0.198973	
-2.66469	-2.25155	1.25957	
-1.14979	0.519146	0.837517	
0.135433	-2.17865	-0.500929	
-1.94819	-0.784879	4.2937	
-0.0507585	-0.689095	0.273974	
-0.123531	-0.262356	-0.446698	
-0.0853151	2.18652	1.96661	
-0.251952	1.24887	3.69521	
-2.54322	-0.84883	2.40035	
-0.364192	-1.00978	0.644717	
-0.85993	0.00381497	-0.0237664	
1.02534	-1.52168	-0.261809	
0.537662	-1.06264	0.395036	
-3.57434	-1.22497	2.07722	
-2.53397	0.787952	2.11527	
1.00006	-1.91416	0.191849	
-3.46861	-0.211017	2.11738	
1.73988	-1.35756	0.463144	
-1.2774	-0.948084	0.599861	
0.420436	-1.18495	0.226558	
-2.77499	-1.21943	0.32826	
0.720096	-0.586368	0.851984	
1.292	-1.6961	1.3823	
-2.65842	-2.203	2.33705	
-0.539102	-2.06311	1.08721	
0.746514	-0.834855	1.99729	
-1.57365	-3.64516	0.603611	
-1.86609	-0.92237	1.34822	
-0.919852	-2.58383	3.82965	
0.373478	-1.98609	0.064501	
0.121727	-0.866218	2.10626	
2.76649	-2.44288	0.424809	
1.24252	0.411267	2.72077	
-1.7815	2.54115	1.8104	
1.45623	-1.34414	4.1431	
2.61311	-2.65288	2.05658	
-3.11869	0.452674	1.40791	
0.20846	1.57938	0.859949	
-1.39718	0.00119161	3.93949	
1.85822	0.546329	3.91077	
-1.0845	3.38802	2.10116	
0.489327	1.63912	-0.276238	
0.760876	2.43132	-1.11951	
0.535109	3.84565	-0.157855	
-0.0275584	1.59524	-0.101472	
-1.3015	0.363452	1.12174	
-0.285643	1.01835	-2.12118	
-0.0275646	1.59524	-0.101474	
1.3251	1.65727	0.141643	
-0.0275625	1.59526	-0.101475	
-1.45199	0.405515	0.900897	
1.75649	-1.12389	-1.57836	
1.75649	-1.1239	-1.57836	
1.7565	-1.1239	-1.57837	
1.59444	-1.00775	-0.420789	
0.767759	-1.53514	-2.45803	
1.75653	-1.12391	-1.5784	
2.76369	-0.741193	-0.982238	
2.42326	-0.620184	0.376331	
1.97094	0.581344	-0.945905	
2.76372	-0.741201	-0.982251	
-0.985542	-2.14146	0.661648	
0.168831	0.656517	-0.741942	
4.03962	-2.17035	2.71863	
0.516711	-2.22476	0.7826	
3.49469	-2.63854	0.287745	
-1.30986	0.797677	-1.35426	
-1.08115	-0.95893	0.799966	
5.33207	-0.583282	-0.952152	
4.31526	-3.77961	-0.280985	
-2.33321	1.21261	-2.3907	
0.233363	0.971473	-3.04983	
0.140348	1.47489	-1.27018	
0.501927	-2.00842	-1.54933	
2.10389	-1.82085	-0.997226	
1.68303	1.56732	-0.558428	
1.2517	-2.14829	-1.50438	
0.371259	1.72016	-1.06344	
1.90788	0.176578	-0.804366	
0.454509	-1.05336	-1.57715	
0.14035	1.47491	-1.2702	
-0.356632	1.56595	-2.31172	
1.54971	1.32647	0.172821	
1.45982	0.154316	0.225495	
-0.340533	0.828895	0.487	
-0.129286	1.07678	0.32649	
-2.10026	2.67073	-1.72195	
-0.653557	0.565988	-0.777016	
