-4.95344	-0.587554	
-2.63001	-4.80221	
0.0885768	3.5315	
5.47275	4.80951	
-6.40067	-2.0442	
0.452219	8.75343	
0.882794	4.05593	
-7.22918	-2.59501	
3.89472	7.27775	
0.135993	8.12596	
3.09875	1.62311	
-1.75474	-3.20969	
-3.39977	5.31555	
3.35737	-3.57939	
-6.34856	0.496663	
-3.74911	-4.12208	
3.0289	-3.54154	
-3.88073	-4.87557	
-5.8736	0.0925943	
3.56692	0.994628	
0.504069	0.90153	
1.71993	-1.18981	
4.61614	1.51747	
0.543847	-0.476478	
-0.0396464	-0.375536	
-0.796048	2.63225	
2.00774	3.33877	
2.98276	1.92083	
0.731586	-0.634895	
0.211152	0.177714	
1.26104	-1.1109	
0.360493	-1.27583	
3.86954	1.8762	
-2.44023	-2.01108	
1.52312	-1.55035	
-1.93206	-3.52953	
1.50767	-1.04539	
-0.142549	-1.486	
0.497217	-1.19466	
2.32662	1.14	
-0.00720884	-1.16423	
0.669526	-2.43519	
-0.42202	-4.26014	
0.711882	-2.29329	
2.07048	0.189944	
1.93246	-3.62222	
1.49039	0.457121	
1.03098	-4.76588	
0.699725	-2.05469	
2.19131	0.433308	
2.91397	-2.22352	
-2.22448	-1.42151	
-3.30966	-0.137678	
4.57366	0.808777	
4.26917	-0.114264	
-2.42592	-2.18003	
-0.587162	1.5215	
2.93444	2.79421	
-3.6551	-2.1156	
-0.852958	4.01598	
-1.29883	0.541597	
-1.66762	1.86569	
-2.96475	2.4005	
-1.11586	0.757749	
0.894079	0.949378	
0.547699	1.65135	
-1.11586	0.757754	
-1.77467	0.790625	
-1.11586	0.757751	
0.702792	0.909314	
1.68955	-0.507425	
1.68955	-0.507427	
1.68955	-0.507428	
1.37768	-0.513428	
2.50665	-0.281688	
1.68956	-0.507427	
2.30449	-0.00880877	
1.89924	-0.0339369	
-1.297	-0.260287	
2.30449	-0.00881974	
1.51623	-1.94574	
-0.775495	0.0517478	
5.38901	0.298601	
2.15667	-0.801506	
3.47452	-2.66152	
-0.770832	0.48577	
0.00298514	-1.31815	
-4.60878	-3.20435	
4.25161	-4.01822	
-0.680929	3.10298	
-2.58024	-1.39421	
-1.04181	1.05267	
1.90423	-1.37623	
2.47059	-1.05793	
-1.83066	0.945451	
2.42372	-1.08451	
-1.36095	1.06545	
-0.946688	-0.516674	
0.819833	-0.826298	
-1.04182	1.05265	
-2.23095	-0.0353716	
-1.67679	0.549714	
-0.591984	-0.441915	
-0.485063	0.572583	
-0.639275	0.613504	
-0.752247	3.50394	
-0.404412	0.308419	
-1.02901	1.53899	
3.10049	-4.02902	
-0.591916	-0.441988	
-3.42572	0.316773	
1.3755	1.68478	
0.394529	3.39501	
0.241554	0.214034	
1.84223	2.56151	
2.2844	4.43803	
1.84238	1.72792	
0.311858	-0.146751	
-0.710953	-0.0810208	
-3.25827	-0.787313	
-0.14413	-1.16391	
0.733438	-0.256172	
1.65822	1.77333	
3.25436	5.08027	
0.028334	0.0964223	
-0.397078	0.763356	
1.00012	0.858747	
1.65824	1.77335	
-0.118678	-1.55428	
1.12855	0.608611	
0.570936	-2.52376	
-0.78676	-2.6378	
1.57382	0.0316488	
0.417919	-1.28914	
0.27558	-2.954	
-0.182765	-2.3977	
-0.835983	-2.66152	
-2.10398	-2.32704	
-0.819556	-2.70202	
-2.25334	-1.86074	
0.191743	2.29757	
0.931956	0.814237	
3.20821	-0.442738	
0.145734	2.33444	
-0.18014	-1.63891	
1.93413	0.445658	
-0.199915	-2.69184	
1.10235	-0.110333	
-3.79346	-4.00039	
2.39366	0.456344	
-2.74784	-2.15396	
2.79891	3.06169	
0.362483	-0.28103	
1.41362	-0.362799	
0.968947	1.07648	
2.26544	0.241377	
3.02635	-0.535801	
-2.58698	-2.22286	
3.34902	0.652873	
-1.01594	-2.78524	
-1.70691	-3.04925	
2.4864	1.2542	
2.07996	-2.69949	
0.0290415	2.62569	
0.0706997	1.01084	
1.587	4.78036	
1.65196	-2.43535	
4.12187	0.89839	
2.00481	3.5996	
1.65195	-2.43537	
-2.59322	-1.25585	
-2.75898	-0.469859	
1.15153	3.67061	
0.778378	1.15905	
-1.6212	-0.753344	
0.596932	2.11554	
-1.24983	-1.22997	
-2.12647	-1.12629	
1.28636	1.84808	
0.560715	0.851001	
1.19312	3.88384	
1.26103	-1.11101	
0.028405	0.0964912	
0.177643	0.267757	
0.454844	-0.844107	
1.26103	-1.11101	
-0.0273094	-1.73461	
-2.65956	-1.04747	
3.82541	-0.695986	
-0.283024	-1.02861	
-0.413964	-0.633779	
-0.305348	0.0948677	
0.877178	-1.96442	
2.19686	-3.44756	
-1.01504	0.0630976	
0.123252	-2.16088	
-0.168048	-0.567964	
-0.413981	-0.633798	
3.47461	1.63497	
-0.305347	0.0948722	
-0.967018	-1.4812	
1.0128	0.356746	
1.22821	0.448479	
0.804365	-1.92174	
-1.0465	-2.1557	
-1.04651	-2.15569	
0.00965206	-1.53094	
1.22821	0.448482	
0.934261	0.66933	
1.01278	0.356766	
0.718586	0.305503	
-3.32683	-1.08996	
0.718589	0.305502	
0.739693	-1.89832	
-3.08078	-0.727157	
0.756679	-3.11888	
2.91834	-2.66049	
2.8121	-2.92158	
-1.12323	0.0196776	
-1.49184	-2.0807	
2.48334	-1.72763	
2.92642	-2.38385	
2.44127	-1.22778	
-0.783339	-4.84008	
3.00001	-0.078631	
2.95988	0.0902641	
4.53135	-3.57675	
2.4358	-1.49368	
2.49929	0.137832	
4.41205	0.781266	
0.901331	4.42753	
4.52581	-0.611723	
0.564526	3.38603	
0.564533	3.38603	
2.97723	2.48146	
3.22478	3.17011	
3.82857	-0.385257	
-2.91884	-2.07054	
5.69461	-1.09017	
3.46956	0.04827	
4.55855	0.526729	
