7.00899	-0.100705	0.0804164	
7.36412	-0.338942	-1.14414	
7.3558	-1.1186	-1.94918	
7.28278	1.84378	1.88998	
8.12858	1.15608	-2.05813	
3.88511	1.35137	-7.70443	
5.80283	-0.377227	-1.3716	
4.30529	-1.06262	0.0241006	
7.44699	0.999057	-3.03511	
5.72955	0.386802	0.493953	
1.14139	-0.623275	-1.20281	
0.368281	-0.988562	1.2228	
-1.49792	-2.12625	0.0555847	
1.14139	-0.623275	-1.20281	
0.437112	-0.302525	-0.133936	
0.239074	-0.565956	0.299174	
0.239074	-0.565956	0.299174	
0.658078	0.287386	-3.02379	
1.15907	-1.11868	-3.2435	
0.760582	-0.21824	-0.657251	
-3.81141	-0.719703	-1.05044	
-2.19508	-1.83124	-0.95887	
-2.12366	-1.82262	-0.174385	
-0.174641	2.79853	3.15146	
1.07357	3.07909	0.221853	
1.72113	-2.60265	3.47577	
-2.06131	-1.35322	-2.29195	
8.04379	-3.8349	-0.784472	
-0.714936	-3.6687	0.739389	
1.46365	-0.37117	1.53933	
1.14139	-0.623275	-1.20281	
3.42362	-2.30945	1.08054	
4.04815	-0.99011	4.46159	
3.42362	-2.30945	1.08054	
1.46339	-0.87467	3.04926	
3.42362	-2.30945	1.08054	
-0.542934	-1.85733	2.93805	
4.48267	-1.2495	-2.32844	
3.42362	-2.30945	1.08054	
0.941371	-0.820921	1.68971	
2.43864	-0.88386	-2.47366	
1.99871	1.36807	-1.80563	
3.70787	0.178862	1.35073	
4.51108	-0.0939337	-1.93425	
2.52961	-0.386698	-0.393998	
2.849	-0.565074	-1.18311	
1.99871	1.36807	-1.80563	
1.44251	0.84567	-1.27143	
4.15148	-0.664108	-2.24742	
4.00156	0.0602605	-0.932568	
4.97981	-2.81335	-2.83948	
2.00435	-4.59633	1.54233	
5.31269	-1.03412	-0.266481	
3.42362	-2.30945	1.08054	
0.0324411	-4.53059	2.19883	
3.2152	-4.43326	1.81878	
3.96131	-1.96519	-0.347969	
4.55248	-3.8428	-1.76381	
3.57587	-3.27489	-2.3543	
4.92129	-2.18187	1.60456	
1.92699	-1.61507	-3.98101	
1.47861	-2.62467	-3.33776	
2.42747	-1.8652	-3.59505	
2.86234	-0.128085	-5.04801	
2.42747	-1.8652	-3.59505	
1.79802	-0.236856	-3.73178	
3.11543	-0.62517	-2.2734	
5.05178	-1.53875	-2.03649	
5.53858	0.288678	-1.38888	
4.5142	-2.69882	-0.725766	
4.7678	0.973223	-0.258159	
4.5144	1.11477	-2.00359	
3.98774	0.271132	0.347811	
3.04576	-2.4108	-1.42299	
3.53904	0.983939	-1.48775	
4.7678	0.973223	-0.258159	
4.7678	0.973223	-0.258159	
4.4896	0.559613	-0.0292742	
5.02116	2.06317	-1.90876	
4.62073	0.606033	-3.97676	
4.5142	-2.69882	-0.725766	
3.96131	-1.96519	-0.347969	
3.96131	-1.96519	-0.347969	
0.356796	-3.94193	-1.38548	
4.14031	-2.33225	-0.699265	
4.14031	-2.33225	-0.699265	
4.30529	-1.06262	0.0241006	
4.14031	-2.33225	-0.699265	
3.96131	-1.96519	-0.347969	
2.61122	-1.81975	0.106976	
3.23863	-3.65959	-0.0820323	
4.16413	2.45391	0.448322	
3.96131	-1.96519	-0.347969	
4.73987	-3.32541	0.214527	
4.73987	-3.32541	0.214527	
5.45474	-2.12086	1.01601	
4.5142	-2.69882	-0.725766	
4.5142	-2.69882	-0.725766	
4.73987	-3.32541	0.214527	
2.58401	-2.83472	-0.110831	
-0.192246	-0.689675	1.89485	
-2.19188	1.18011	0.127462	
0.539526	-6.52073	0.0146728	
-0.00477652	-1.10493	1.70557	
-2.19188	1.18011	0.127462	
0.477766	-6.9838	1.06775	
1.13598	-6.56149	-0.944767	
-0.192246	-0.689675	1.89485	
-1.35405	2.41253	-1.73353	
-0.908414	-6.83484	1.71118	
5.48128	0.53153	-0.852663	
2.65461	-4.50531	-1.64432	
5.2185	1.46089	0.796357	
1.88097	-3.64204	-1.50583	
4.07707	-0.984108	0.87017	
2.65461	-4.50531	-1.64432	
5.35548	-1.762	-0.229897	
1.88097	-3.64204	-1.50583	
4.30529	-1.06262	0.0241006	
2.44892	-4.77516	-1.02902	
1.59209	-1.92517	0.58254	
0.87418	-1.71289	0.729431	
4.61418	-0.817268	1.24056	
4.20135	-1.02224	1.85685	
1.59209	-1.92517	0.58254	
3.35846	-0.204778	1.71994	
4.20135	-1.02224	1.85685	
1.59209	-1.92517	0.58254	
1.59209	-1.92517	0.58254	
0.368281	-0.988562	1.2228	
1.83785	-4.8587	0.233338	
1.88097	-3.64204	-1.50583	
1.82761	0.422702	-1.11693	
0.239074	-0.565956	0.299174	
1.54659	-1.34471	-0.785175	
1.30315	-0.727309	-0.782635	
5.90912	-3.57127	1.86947	
1.30315	-0.727309	-0.782635	
2.09174	-2.7126	-1.49695	
1.64682	-4.14476	-1.84534	
5.71868	-1.89739	-1.80215	
6.04269	-1.21423	0.46969	
4.36268	1.91598	-3.17416	
4.36268	1.91598	-3.17416	
4.41615	3.40119	-0.801202	
5.96037	-0.0884457	-3.23981	
3.96131	-1.96519	-0.347969	
4.30529	-1.06262	0.0241006	
4.09592	-1.23054	-4.14727	
2.53221	2.18269	-3.2241	
3.42362	-2.30945	1.08054	
0.97282	-4.82683	-4.31237	
4.06633	-3.06063	3.02166	
2.42503	0.548381	2.94717	
1.68579	-5.26929	2.44327	
1.69962	1.30134	-3.70734	
-0.79432	-2.3029	-0.846984	
0.0830347	0.0769843	-0.383369	
1.7897	-0.321156	2.88872	
0.454728	-4.24757	-4.35002	
1.00842	-3.4454	0.0818702	
-0.88471	-1.8038	-2.34005	
1.59209	-1.92517	0.58254	
0.81432	-4.69443	-0.167105	
2.72581	3.63516	-1.2969	
1.23611	1.1615	1.83184	
0.939361	0.169153	0.643031	
-0.643514	-0.716324	-1.4785	
-1.25484	-2.29762	-0.538807	
0.239074	-0.565956	0.299174	
-0.421103	-1.27049	2.21027	
3.32719	-1.33112	0.598799	
1.20101	-4.2943	-1.11626	
-2.14101	-0.335599	-0.0845893	
-1.2454	1.44448	-0.439396	
-0.811574	0.948827	-0.38065	
-0.465707	1.15125	0.411789	
3.1123	-1.86203	1.1088	
-0.312004	0.608344	-0.188863	
-0.773096	0.573143	-0.50604	
2.73415	-1.8416	2.44498	
-0.00477652	-1.10493	1.70557	
-0.710712	0.0458172	5.04583	
4.66652	1.75338	0.850857	
-0.919099	-4.14941	-2.18391	
2.16424	4.81402	1.41808	
-3.28512	1.26112	-0.0640645	
-1.44712	-0.869597	-3.2122	
0.690403	-1.97469	5.56101	
2.32672	-1.4922	4.14894	
0.341974	4.04124	-3.9877	
-2.30866	-5.12616	-3.76211	
1.03228	4.362	-2.47388	
-1.32672	0.901594	-2.44019	
-3.70586	3.71387	-2.45681	
6.23395	3.60453	-0.0525987	
-4.17879	0.645463	-3.57332	
-3.81403	2.59143	-1.57416	
4.31048	-7.11638	-1.10936	
0.258981	-3.57222	-7.33949	
-1.77603	2.5484	-3.14514	
-1.60106	4.40982	1.3764	
-1.01874	4.08227	-0.570955	
-0.190508	4.61831	-0.483904	
-2.47454	0.696179	-1.59816	
-1.75158	1.77745	-0.542811	
-1.77787	4.91189	-0.80519	
2.08959	3.64382	-0.0992412	
-3.01999	0.689855	-0.280716	
-1.01874	4.08227	-0.570955	
0.81432	-4.69443	-0.167105	
1.53149	0.885812	4.45497	
-1.64716	-6.18083	-2.2563	
3.32719	-1.33112	0.598799	
-0.0854642	-2.87231	-2.27586	
-1.03958	-5.86846	-0.751753	
-0.625649	-6.14578	-2.07306	
0.239074	-0.565956	0.299174	
3.32719	-1.33112	0.598799	
5.24262	-0.596042	2.17292	
3.68591	-1.52443	-0.222422	
-0.251289	-2.72964	1.94207	
2.84232	-2.15385	-1.06966	
1.60747	-3.89619	-0.970926	
2.87571	-4.86155	-3.931	
4.15148	-0.664108	-2.24742	
2.849	-0.565074	-1.18311	
2.87571	-4.86155	-3.931	
1.16453	-3.28762	-0.536514	
2.09174	-2.7126	-1.49695	
1.33988	2.24797	0.0727878	
0.121881	2.25606	-4.58493	
6.48764	-5.72793	1.35908	
5.74053	-2.73381	-7.03348	
6.39099	-4.85753	-2.01619	
6.7576	-3.87999	-0.00988257	
-2.49482	2.00085	-6.8082	
3.93139	1.34865	4.59833	
6.50836	2.96337	-2.2089	
6.20477	1.37294	-4.56711	
3.04345	-0.198941	0.326609	
0.386341	1.61878	0.115408	
4.82574	1.06492	2.69961	
2.33473	0.681999	0.885899	
3.04345	-0.198941	0.326609	
1.10745	2.7777	1.25358	
1.34018	2.26151	0.784682	
3.3423	-1.57313	0.287887	
0.625015	1.18573	-0.098837	
2.34551	-1.26972	0.910509	
3.55357	-3.04066	-4.74423	
0.538981	-1.49115	-3.3463	
4.1396	-1.28916	-1.18015	
3.97666	-0.25386	-0.448565	
0.849329	-1.82017	-3.94496	
4.1396	-1.28916	-1.18015	
3.97666	-0.25386	-0.448565	
3.78106	-1.2798	1.50516	
3.63715	-1.27476	-5.24146	
5.01677	-2.84297	-3.96441	
2.46545	-4.97922	0.840889	
3.37186	1.7106	1.87928	
3.42418	-3.00212	4.2656	
5.42097	-5.50664	-0.626617	
5.2818	-3.49904	-3.5561	
2.9362	2.17558	2.29941	
3.13033	0.418908	-3.68467	
2.08411	1.85437	-0.673102	
3.53239	-4.36519	3.54503	
1.32212	2.20119	3.27334	
2.57678	-8.21014	-0.106777	
3.32719	-1.33112	0.598799	
-1.00064	-0.569418	2.65132	
4.07707	-0.984108	0.87017	
-2.71507	-1.76435	2.9617	
-0.202383	-1.87816	0.249953	
3.77809	-3.69465	0.52339	
1.07635	-6.94014	-1.28541	
5.65697	-0.672503	1.85368	
-0.555391	-0.353375	2.21473	
-1.64763	-3.05624	3.87574	
-0.296725	-0.228008	0.292526	
-1.40384	1.5605	-1.39313	
3.44859	-3.07457	2.29514	
-0.980451	1.22424	-3.57228	
-1.40384	1.5605	-1.39313	
-2.77941	1.18438	-1.05374	
-1.75158	1.77745	-0.542811	
0.780096	-0.817468	-2.18113	
0.999234	-1.50421	-1.7562	
1.84364	-3.60287	2.47789	
4.47981	-1.98147	2.1809	
1.16453	-3.28762	-0.536514	
